chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
179,2020-10-08,Пачка сигарет,LIZER,12116,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,13,12.0,196.0,120.0,196.0
193,2020-10-15,Пачка сигарет,LIZER,12700,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,14,13.0,179.0,120.0,196.0
143,2020-10-22,Пачка сигарет,LIZER,14305,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,15,14.0,193.0,120.0,196.0
151,2020-10-29,Пачка сигарет,LIZER,13650,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,16,15.0,143.0,120.0,196.0
182,2020-11-05,Пачка сигарет,LIZER,12002,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,17,16.0,151.0,120.0,196.0
172,2020-11-12,Пачка сигарет,LIZER,12348,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,18,17.0,182.0,120.0,196.0
191,2020-11-19,Пачка сигарет,LIZER,12573,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,19,18.0,172.0,120.0,196.0
183,2020-11-26,Пачка сигарет,LIZER,13007,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,20,19.0,191.0,120.0,196.0
190,2020-12-03,Пачка сигарет,LIZER,12949,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,21,20.0,183.0,120.0,196.0
195,2020-12-10,Пачка сигарет,LIZER,13126,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,22,21.0,190.0,120.0,196.0
200,2020-12-17,Пачка сигарет,LIZER,12572,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,23,22.0,195.0,120.0,200.0
196,2020-12-24,Пачка сигарет,LIZER,13546,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,24,23.0,200.0,120.0,200.0
184,2021-01-07,Пачка сигарет,LIZER,12550,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,25,23.0,,120.0,200.0
196,2021-01-14,Пачка сигарет,LIZER,13073,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,26,24.0,184.0,120.0,200.0
186,2021-08-05,Пачка сигарет,LIZER,20879,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,27,24.0,,120.0,200.0
182,2021-08-12,Пачка сигарет,LIZER,21654,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,28,25.0,186.0,120.0,200.0
193,2021-08-19,Пачка сигарет,LIZER,22226,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,29,26.0,182.0,120.0,200.0
152,2021-08-26,Пачка сигарет,LIZER,24575,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,30,27.0,193.0,120.0,200.0
160,2021-09-02,Пачка сигарет,LIZER,24462,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,31,28.0,152.0,120.0,200.0
123,2021-09-09,Пачка сигарет,LIZER,27418,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,32,29.0,160.0,120.0,200.0
119,2021-09-16,Пачка сигарет,LIZER,29130,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,33,30.0,123.0,119.0,200.0
117,2021-09-23,Пачка сигарет,LIZER,30548,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,34,31.0,119.0,117.0,200.0
116,2021-09-30,Пачка сигарет,LIZER,30335,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,35,32.0,117.0,116.0,200.0
144,2021-10-07,Пачка сигарет,LIZER,27702,0Y84vLtyOj2demvSdJ2l7N,Пачка сигаретLIZER,ua,36,33.0,116.0,116.0,200.0
100,2021-02-18,Первый раз,JojoHF,19971,3XWFyRtJrfmIjytVrDLZWL,Первый разJojoHF,ua,1,,,100.0,100.0
59,2021-02-25,Первый раз,JojoHF,27119,3qeNvBiZvs4W6sIpcXPYnY,Первый разJojoHF,ua,2,1.0,100.0,59.0,100.0
88,2021-03-04,Первый раз,JojoHF,23177,3qeNvBiZvs4W6sIpcXPYnY,Первый разJojoHF,ua,3,2.0,59.0,59.0,100.0
92,2021-03-11,Первый раз,JojoHF,21923,3qeNvBiZvs4W6sIpcXPYnY,Первый разJojoHF,ua,4,3.0,88.0,59.0,100.0
119,2021-03-18,Первый раз,JojoHF,19988,3qeNvBiZvs4W6sIpcXPYnY,Первый разJojoHF,ua,5,4.0,92.0,59.0,119.0
196,2021-03-25,Первый раз,JojoHF,16683,3qeNvBiZvs4W6sIpcXPYnY,Первый разJojoHF,ua,6,5.0,119.0,59.0,196.0
76,2021-03-25,Перед Смертью Все Равны,PHARAOH,27221,5ZPioCc4YsfAyLz2adWEzl,Перед Смертью Все РавныPHARAOH,ua,1,,,76.0,76.0
45,2021-03-25,Печаль Cо Знаком 8,PHARAOH,33374,13nr23VfbRVdLtaqMrgYwe,Печаль Cо Знаком 8PHARAOH,ua,1,,,45.0,45.0
149,2020-07-23,Плачу на техно,Cream Soda,15004,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,1,,,149.0,149.0
108,2020-07-30,Плачу на техно,Cream Soda,14204,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,2,1.0,149.0,108.0,149.0
111,2020-08-06,Плачу на техно,Cream Soda,14365,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,3,2.0,108.0,108.0,149.0
112,2020-08-13,Плачу на техно,Cream Soda,14016,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,4,3.0,111.0,108.0,149.0
108,2020-08-20,Плачу на техно,Cream Soda,14211,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,5,4.0,112.0,108.0,149.0
87,2020-08-27,Плачу на техно,Cream Soda,15294,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,6,5.0,108.0,87.0,149.0
88,2020-09-03,Плачу на техно,Cream Soda,15540,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,7,6.0,87.0,87.0,149.0
101,2020-09-10,Плачу на техно,Cream Soda,15386,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,8,7.0,88.0,87.0,149.0
119,2020-09-17,Плачу на техно,Cream Soda,14252,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,9,8.0,101.0,87.0,149.0
128,2020-09-24,Плачу на техно,Cream Soda,14097,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,10,9.0,119.0,87.0,149.0
155,2020-10-01,Плачу на техно,Cream Soda,13425,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,11,10.0,128.0,87.0,155.0
158,2020-10-08,Плачу на техно,Cream Soda,12879,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,12,11.0,155.0,87.0,158.0
181,2020-10-15,Плачу на техно,Cream Soda,13218,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,13,12.0,158.0,87.0,181.0
189,2020-10-22,Плачу на техно,Cream Soda,12810,5jKFnadawzHXGWiLBeboas,Плачу на техноCream Soda,ua,14,13.0,181.0,87.0,189.0
151,2021-03-04,Плачу,FACE,18045,752sVgHdycCK65kMyHii9O,ПлачуFACE,ua,1,,,151.0,151.0
41,2021-06-10,Плохая Сука,GONE.Fludd,51590,37H0CwLD3FGeHoEjlY4LAO,Плохая СукаGONE.Fludd,ua,1,,,41.0,41.0
68,2021-06-17,Плохая Сука,GONE.Fludd,33310,37H0CwLD3FGeHoEjlY4LAO,Плохая СукаGONE.Fludd,ua,2,1.0,41.0,41.0,68.0
97,2021-06-24,Плохая Сука,GONE.Fludd,25196,37H0CwLD3FGeHoEjlY4LAO,Плохая СукаGONE.Fludd,ua,3,2.0,68.0,41.0,97.0
140,2021-07-01,Плохая Сука,GONE.Fludd,21886,37H0CwLD3FGeHoEjlY4LAO,Плохая СукаGONE.Fludd,ua,4,3.0,97.0,41.0,140.0
192,2021-07-08,Плохая Сука,GONE.Fludd,18548,37H0CwLD3FGeHoEjlY4LAO,Плохая СукаGONE.Fludd,ua,5,4.0,140.0,41.0,192.0
1,2020-10-29,По Глазам,SLAVA MARLOW,188891,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,1,,,1.0,1.0
1,2020-11-05,По Глазам,SLAVA MARLOW,151980,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,2,1.0,1.0,1.0,1.0
2,2020-11-12,По Глазам,SLAVA MARLOW,137864,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,3,2.0,1.0,1.0,2.0
3,2020-11-19,По Глазам,SLAVA MARLOW,123382,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,4,3.0,2.0,1.0,3.0
2,2020-11-26,По Глазам,SLAVA MARLOW,106435,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,5,4.0,3.0,1.0,3.0
2,2020-12-10,По Глазам,SLAVA MARLOW,69924,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,6,4.0,,1.0,3.0
2,2020-12-17,По Глазам,SLAVA MARLOW,75781,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,7,5.0,2.0,1.0,3.0
3,2020-12-24,По Глазам,SLAVA MARLOW,75241,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,8,6.0,2.0,1.0,3.0
4,2020-12-31,По Глазам,SLAVA MARLOW,74883,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,9,7.0,3.0,1.0,4.0
4,2021-01-07,По Глазам,SLAVA MARLOW,67472,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,10,8.0,4.0,1.0,4.0
5,2021-01-14,По Глазам,SLAVA MARLOW,66208,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,11,9.0,4.0,1.0,5.0
5,2021-01-21,По Глазам,SLAVA MARLOW,59845,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,12,10.0,5.0,1.0,5.0
8,2021-01-28,По Глазам,SLAVA MARLOW,53683,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,13,11.0,5.0,1.0,8.0
11,2021-02-04,По Глазам,SLAVA MARLOW,53196,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,14,12.0,8.0,1.0,11.0
13,2021-02-11,По Глазам,SLAVA MARLOW,51494,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,15,13.0,11.0,1.0,13.0
15,2021-02-18,По Глазам,SLAVA MARLOW,50091,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,16,14.0,13.0,1.0,15.0
18,2021-02-25,По Глазам,SLAVA MARLOW,51248,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,17,15.0,15.0,1.0,18.0
17,2021-03-04,По Глазам,SLAVA MARLOW,48359,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,18,16.0,18.0,1.0,18.0
20,2021-03-11,По Глазам,SLAVA MARLOW,45986,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,19,17.0,17.0,1.0,20.0
24,2021-03-18,По Глазам,SLAVA MARLOW,44091,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,20,18.0,20.0,1.0,24.0
32,2021-03-25,По Глазам,SLAVA MARLOW,41576,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,21,19.0,24.0,1.0,32.0
33,2021-04-01,По Глазам,SLAVA MARLOW,39468,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,22,20.0,32.0,1.0,33.0
37,2021-04-08,По Глазам,SLAVA MARLOW,37344,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,23,21.0,33.0,1.0,37.0
40,2021-04-15,По Глазам,SLAVA MARLOW,34070,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,24,22.0,37.0,1.0,40.0
44,2021-04-22,По Глазам,SLAVA MARLOW,33347,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,25,23.0,40.0,1.0,44.0
43,2021-04-29,По Глазам,SLAVA MARLOW,32624,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,26,24.0,44.0,1.0,44.0
55,2021-05-06,По Глазам,SLAVA MARLOW,29031,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,27,25.0,43.0,1.0,55.0
58,2021-05-13,По Глазам,SLAVA MARLOW,28094,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,28,26.0,55.0,1.0,58.0
62,2021-05-20,По Глазам,SLAVA MARLOW,30065,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,29,27.0,58.0,1.0,62.0
96,2021-05-27,По Глазам,SLAVA MARLOW,28713,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,30,28.0,62.0,1.0,96.0
109,2021-06-03,По Глазам,SLAVA MARLOW,26976,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,31,29.0,96.0,1.0,109.0
106,2021-06-10,По Глазам,SLAVA MARLOW,27005,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,32,30.0,109.0,1.0,109.0
112,2021-06-17,По Глазам,SLAVA MARLOW,25100,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,33,31.0,106.0,1.0,112.0
108,2021-06-24,По Глазам,SLAVA MARLOW,23844,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,34,32.0,112.0,1.0,112.0
100,2021-07-01,По Глазам,SLAVA MARLOW,25045,53bbEINuw0ez3ntLcqYCu2,По ГлазамSLAVA MARLOW,ua,35,33.0,108.0,1.0,112.0
141,2021-07-08,По Глазам,SLAVA MARLOW,22027,3WgPWpJC7I4M64p1jrKLWH,По ГлазамSLAVA MARLOW,ua,36,34.0,100.0,1.0,141.0
193,2021-07-15,По Глазам,SLAVA MARLOW,18490,3WgPWpJC7I4M64p1jrKLWH,По ГлазамSLAVA MARLOW,ua,37,35.0,141.0,1.0,193.0
200,2021-10-07,По Глазам,SLAVA MARLOW,23513,3WgPWpJC7I4M64p1jrKLWH,По ГлазамSLAVA MARLOW,ua,38,35.0,,1.0,200.0
177,2020-08-27,По необъятной,DK,10667,04UeYLr7jqn43QZbojHecA,По необъятнойDK,ua,1,,,177.0,177.0
198,2020-07-16,По секрету,Max Barskih,2480,0VYimJdWnAyomvXzYHZweS,По секретуMax Barskih,ua,1,,,198.0,198.0
119,2020-07-23,По секрету,Max Barskih,16233,0VYimJdWnAyomvXzYHZweS,По секретуMax Barskih,ua,2,1.0,198.0,119.0,198.0
116,2020-07-30,По секрету,Max Barskih,13769,0VYimJdWnAyomvXzYHZweS,По секретуMax Barskih,ua,3,2.0,119.0,116.0,198.0
149,2020-08-06,По секрету,Max Barskih,12210,0VYimJdWnAyomvXzYHZweS,По секретуMax Barskih,ua,4,3.0,116.0,116.0,198.0
200,2021-09-23,По уши я в тебя влюблён,MiyaGi,23117,5F3DJTdEIkPmBMZCqFl22c,По уши я в тебя влюблёнMiyaGi,ua,1,,,200.0,200.0
189,2021-09-30,По уши я в тебя влюблён,MiyaGi,24166,5F3DJTdEIkPmBMZCqFl22c,По уши я в тебя влюблёнMiyaGi,ua,2,1.0,200.0,189.0,200.0
181,2020-11-05,По щекам слёзы,КУЧЕР,12083,2nZ7U3S99FIdusogoNr2xw,По щекам слёзыКУЧЕР,ua,1,,,181.0,181.0
189,2020-11-12,По щекам слёзы,КУЧЕР,11682,2nZ7U3S99FIdusogoNr2xw,По щекам слёзыКУЧЕР,ua,2,1.0,181.0,181.0,189.0
40,2020-07-16,Поболело и прошло,HENSY,5122,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,1,,,40.0,40.0
10,2020-07-23,Поболело и прошло,HENSY,47316,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,2,1.0,40.0,10.0,40.0
4,2020-07-30,Поболело и прошло,HENSY,55678,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,3,2.0,10.0,4.0,40.0
6,2020-08-06,Поболело и прошло,HENSY,55033,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,4,3.0,4.0,4.0,40.0
7,2020-08-13,Поболело и прошло,HENSY,50737,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,5,4.0,6.0,4.0,40.0
6,2020-08-20,Поболело и прошло,HENSY,48479,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,6,5.0,7.0,4.0,40.0
5,2020-08-27,Поболело и прошло,HENSY,49364,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,7,6.0,6.0,4.0,40.0
4,2020-09-03,Поболело и прошло,HENSY,49551,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,8,7.0,5.0,4.0,40.0
7,2020-09-10,Поболело и прошло,HENSY,48944,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,9,8.0,4.0,4.0,40.0
6,2020-09-17,Поболело и прошло,HENSY,48455,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,10,9.0,7.0,4.0,40.0
8,2020-09-24,Поболело и прошло,HENSY,48603,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,11,10.0,6.0,4.0,40.0
6,2020-10-01,Поболело и прошло,HENSY,46489,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,12,11.0,8.0,4.0,40.0
9,2020-10-08,Поболело и прошло,HENSY,44156,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,13,12.0,6.0,4.0,40.0
8,2020-10-15,Поболело и прошло,HENSY,44212,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,14,13.0,9.0,4.0,40.0
9,2020-10-22,Поболело и прошло,HENSY,44564,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,15,14.0,8.0,4.0,40.0
18,2020-10-29,Поболело и прошло,HENSY,39314,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,16,15.0,9.0,4.0,40.0
22,2020-11-05,Поболело и прошло,HENSY,35320,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,17,16.0,18.0,4.0,40.0
22,2020-11-12,Поболело и прошло,HENSY,34423,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,18,17.0,22.0,4.0,40.0
38,2020-11-19,Поболело и прошло,HENSY,34225,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,19,18.0,22.0,4.0,40.0
35,2020-11-26,Поболело и прошло,HENSY,32403,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,20,19.0,38.0,4.0,40.0
32,2020-12-03,Поболело и прошло,HENSY,28536,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,21,20.0,35.0,4.0,40.0
31,2020-12-10,Поболело и прошло,HENSY,29616,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,22,21.0,32.0,4.0,40.0
39,2020-12-17,Поболело и прошло,HENSY,27789,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,23,22.0,31.0,4.0,40.0
46,2020-12-24,Поболело и прошло,HENSY,28853,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,24,23.0,39.0,4.0,46.0
53,2020-12-31,Поболело и прошло,HENSY,28159,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,25,24.0,46.0,4.0,53.0
49,2021-01-07,Поболело и прошло,HENSY,23270,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,26,25.0,53.0,4.0,53.0
52,2021-01-14,Поболело и прошло,HENSY,24754,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,27,26.0,49.0,4.0,53.0
63,2021-01-21,Поболело и прошло,HENSY,23021,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,28,27.0,52.0,4.0,63.0
69,2021-01-28,Поболело и прошло,HENSY,22721,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,29,28.0,63.0,4.0,69.0
70,2021-02-04,Поболело и прошло,HENSY,23163,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,30,29.0,69.0,4.0,70.0
80,2021-02-11,Поболело и прошло,HENSY,22338,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,31,30.0,70.0,4.0,80.0
78,2021-02-18,Поболело и прошло,HENSY,22300,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,32,31.0,80.0,4.0,80.0
88,2021-02-25,Поболело и прошло,HENSY,22194,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,33,32.0,78.0,4.0,88.0
105,2021-03-04,Поболело и прошло,HENSY,21165,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,34,33.0,88.0,4.0,105.0
99,2021-03-11,Поболело и прошло,HENSY,20987,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,35,34.0,105.0,4.0,105.0
109,2021-03-18,Поболело и прошло,HENSY,20575,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,36,35.0,99.0,4.0,109.0
134,2021-03-25,Поболело и прошло,HENSY,20295,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,37,36.0,109.0,4.0,134.0
133,2021-04-01,Поболело и прошло,HENSY,19748,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,38,37.0,134.0,4.0,134.0
140,2021-04-08,Поболело и прошло,HENSY,19567,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,39,38.0,133.0,4.0,140.0
156,2021-04-15,Поболело и прошло,HENSY,18647,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,40,39.0,140.0,4.0,156.0
157,2021-04-22,Поболело и прошло,HENSY,18081,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,41,40.0,156.0,4.0,157.0
162,2021-04-29,Поболело и прошло,HENSY,17846,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,42,41.0,157.0,4.0,162.0
199,2021-05-06,Поболело и прошло,HENSY,16764,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,43,42.0,162.0,4.0,199.0
179,2021-05-13,Поболело и прошло,HENSY,17142,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,44,43.0,199.0,4.0,199.0
200,2021-05-20,Поболело и прошло,HENSY,16823,6PBVlqjvNb26dYZOFKTX51,Поболело и прошлоHENSY,ua,45,44.0,179.0,4.0,200.0
33,2021-06-24,Под Звездопадом,Tima Belorusskih,50585,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,1,,,33.0,33.0
40,2021-07-01,Под Звездопадом,Tima Belorusskih,47816,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,2,1.0,33.0,33.0,40.0
54,2021-07-08,Под Звездопадом,Tima Belorusskih,40358,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,3,2.0,40.0,33.0,54.0
64,2021-07-15,Под Звездопадом,Tima Belorusskih,36996,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,4,3.0,54.0,33.0,64.0
80,2021-07-22,Под Звездопадом,Tima Belorusskih,33913,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,5,4.0,64.0,33.0,80.0
95,2021-07-29,Под Звездопадом,Tima Belorusskih,30390,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,6,5.0,80.0,33.0,95.0
132,2021-08-05,Под Звездопадом,Tima Belorusskih,24866,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,7,6.0,95.0,33.0,132.0
138,2021-08-12,Под Звездопадом,Tima Belorusskih,25126,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,8,7.0,132.0,33.0,138.0
184,2021-08-19,Под Звездопадом,Tima Belorusskih,22643,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,9,8.0,138.0,33.0,184.0
179,2021-08-26,Под Звездопадом,Tima Belorusskih,22714,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,10,9.0,184.0,33.0,184.0
187,2021-09-02,Под Звездопадом,Tima Belorusskih,22834,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,11,10.0,179.0,33.0,187.0
189,2021-09-09,Под Звездопадом,Tima Belorusskih,22541,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,12,11.0,187.0,33.0,189.0
172,2021-10-07,Под Звездопадом,Tima Belorusskih,25396,4XNPw2OPBGxIIhNLnNbZIi,Под ЗвездопадомTima Belorusskih,ua,13,11.0,,33.0,189.0
77,2021-10-07,Пожар,МЫ,36571,772bNQ8WjMAXwiBywGcHb7,ПожарМЫ,ua,1,,,77.0,77.0
180,2021-07-29,Позич мені сонце,Okean Elzy,22609,2xwpHwMakYO0NzZNNGQS18,Позич мені сонцеOkean Elzy,ua,1,,,180.0,180.0
193,2021-08-05,Позич мені сонце,Okean Elzy,20515,2xwpHwMakYO0NzZNNGQS18,Позич мені сонцеOkean Elzy,ua,2,1.0,180.0,180.0,193.0
146,2020-07-30,Покинула чат,Klava Koka,12322,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,1,,,146.0,146.0
144,2020-08-06,Покинула чат,Klava Koka,12553,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,2,1.0,146.0,144.0,146.0
149,2020-08-13,Покинула чат,Klava Koka,11982,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,3,2.0,144.0,144.0,149.0
151,2020-08-20,Покинула чат,Klava Koka,11734,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,4,3.0,149.0,144.0,151.0
144,2020-08-27,Покинула чат,Klava Koka,12195,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,5,4.0,151.0,144.0,151.0
142,2020-09-03,Покинула чат,Klava Koka,12255,7aeVjMwmfh2srL7TDmCS3F,Покинула чатKlava Koka,ua,6,5.0,144.0,142.0,151.0
