chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
54,2020-10-15,2 типа людей,Max Korzh,117328,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,14,1.0,13.0,64.0,16,64,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
52,2020-10-22,2 типа людей,Max Korzh,119284,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,15,1.0,14.0,54.0,16,64,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
79,2020-10-29,2 типа людей,Max Korzh,100236,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,16,1.0,15.0,52.0,16,79,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-29
91,2020-11-05,2 типа людей,Max Korzh,96149,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,17,1.0,16.0,79.0,16,91,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-05
91,2020-11-12,2 типа людей,Max Korzh,93195,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,18,1.0,17.0,91.0,16,91,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-12
120,2020-11-19,2 типа людей,Max Korzh,86364,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,19,1.0,18.0,91.0,16,120,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
122,2020-11-26,2 типа людей,Max Korzh,85204,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,20,1.0,19.0,120.0,16,122,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-26
109,2020-12-03,2 типа людей,Max Korzh,86114,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,21,1.0,20.0,122.0,16,122,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
117,2020-12-10,2 типа людей,Max Korzh,92928,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,22,1.0,21.0,109.0,16,122,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
121,2020-12-17,2 типа людей,Max Korzh,87291,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,23,1.0,22.0,117.0,16,122,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
121,2020-12-24,2 типа людей,Max Korzh,91186,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,24,1.0,23.0,121.0,16,122,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-24
128,2020-12-31,2 типа людей,Max Korzh,94446,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,25,1.0,24.0,121.0,16,128,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-31
125,2021-01-07,2 типа людей,Max Korzh,76292,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,26,1.0,25.0,128.0,16,128,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-07
121,2021-01-14,2 типа людей,Max Korzh,82588,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,27,1.0,26.0,125.0,16,128,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-14
137,2021-01-21,2 типа людей,Max Korzh,82112,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,28,1.0,27.0,121.0,16,137,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-21
126,2021-01-28,2 типа людей,Max Korzh,85832,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,29,1.0,28.0,137.0,16,137,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-28
140,2021-02-04,2 типа людей,Max Korzh,83422,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,30,1.0,29.0,126.0,16,140,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-04
148,2021-02-11,2 типа людей,Max Korzh,82750,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,31,1.0,30.0,140.0,16,148,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-11
160,2021-02-18,2 типа людей,Max Korzh,81528,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,32,1.0,31.0,148.0,16,160,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-18
173,2021-02-25,2 типа людей,Max Korzh,79280,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,33,1.0,32.0,160.0,16,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-25
178,2021-03-04,2 типа людей,Max Korzh,79268,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,34,1.0,33.0,173.0,16,178,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-04
187,2021-03-11,2 типа людей,Max Korzh,78353,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,35,1.0,34.0,178.0,16,187,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-11
179,2021-03-18,2 типа людей,Max Korzh,77987,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,36,1.0,35.0,187.0,16,187,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-18
196,2021-04-01,2 типа людей,Max Korzh,80782,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,37,2.0,,,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-01
182,2021-04-08,2 типа людей,Max Korzh,82460,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,38,2.0,1.0,196.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-08
192,2021-04-15,2 типа людей,Max Korzh,82674,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,39,2.0,2.0,182.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-15
165,2021-04-22,2 типа людей,Max Korzh,85215,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,40,2.0,3.0,192.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-22
172,2021-04-29,2 типа людей,Max Korzh,84061,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,41,2.0,4.0,165.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-29
194,2021-05-06,2 типа людей,Max Korzh,82333,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,42,2.0,5.0,172.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-06
181,2021-05-13,2 типа людей,Max Korzh,79199,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,43,2.0,6.0,194.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-13
190,2021-05-20,2 типа людей,Max Korzh,79204,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,44,2.0,7.0,181.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-20
167,2021-07-08,2 типа людей,Max Korzh,87963,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,45,3.0,,,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-08
175,2021-07-15,2 типа людей,Max Korzh,87821,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,46,3.0,1.0,167.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-15
176,2021-07-22,2 типа людей,Max Korzh,91937,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,47,3.0,2.0,175.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-22
175,2021-07-29,2 типа людей,Max Korzh,91841,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,48,3.0,3.0,176.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-29
182,2021-08-05,2 типа людей,Max Korzh,94367,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,49,3.0,4.0,175.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-05
177,2021-08-12,2 типа людей,Max Korzh,92414,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,50,3.0,5.0,182.0,16,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-12
199,2021-08-26,2 типа людей,Max Korzh,92511,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,51,4.0,,,16,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-26
190,2021-09-02,2 типа людей,Max Korzh,105401,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,52,4.0,1.0,199.0,16,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-02
193,2021-09-09,2 типа людей,Max Korzh,108736,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ru,53,4.0,2.0,190.0,16,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-09
162,2021-12-23,20К,Kush Lovers,155509,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ru,1,1.0,,,162,162,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
129,2021-12-30,20К,Kush Lovers,174915,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ru,2,1.0,1.0,162.0,129,162,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
107,2020-12-31,21 (Prod. by Sqweezey x Renzy),MAYOT,104845,4nfACCaFwwEHResgM5UP6Z,21 (Prod. by Sqweezey x Renzy)MAYOT,ru,1,1.0,,,107,107,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-31
199,2021-10-21,24 на 7,FACE,118418,2am944KUlJJbeXQ4nm1ipw,24 на 7FACE,ru,1,1.0,,,199,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-21
167,2021-09-02,24,Kanye West,111943,7DBFslKWQzoRgO0HBBkL3u,24Kanye West,ru,1,1.0,,,167,167,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-02
113,2021-12-02,25 недель,ATL,173233,2MhGnMiZSiFIQ7mu6AGI3D,25 недельATL,ru,1,1.0,,,113,113,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
155,2020-07-16,27,FEDUK,16176,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,1,1.0,,,155,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-16
120,2020-07-23,27,FEDUK,86742,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,2,1.0,1.0,155.0,120,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
101,2020-07-30,27,FEDUK,80639,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,3,1.0,2.0,120.0,101,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
88,2020-08-06,27,FEDUK,82454,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,4,1.0,3.0,101.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
90,2020-08-13,27,FEDUK,78938,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,5,1.0,4.0,88.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
89,2020-08-20,27,FEDUK,79829,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,6,1.0,5.0,90.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
113,2020-08-27,27,FEDUK,78852,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,7,1.0,6.0,89.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
105,2020-09-03,27,FEDUK,81262,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,8,1.0,7.0,113.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
109,2020-09-10,27,FEDUK,81369,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,9,1.0,8.0,105.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
127,2020-09-17,27,FEDUK,82231,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,10,1.0,9.0,109.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
138,2020-09-24,27,FEDUK,80682,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,11,1.0,10.0,127.0,88,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
176,2020-10-01,27,FEDUK,77589,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,12,1.0,11.0,138.0,88,176,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
182,2020-10-08,27,FEDUK,71416,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,13,1.0,12.0,176.0,88,182,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
163,2020-10-15,27,FEDUK,70881,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,14,1.0,13.0,182.0,88,182,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
175,2020-10-22,27,FEDUK,68801,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,15,1.0,14.0,163.0,88,182,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
122,2020-11-12,27,FEDUK,78843,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,16,2.0,,,88,182,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-12
189,2020-11-19,27,FEDUK,67500,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,17,2.0,1.0,122.0,88,189,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
170,2021-04-15,27,FEDUK,89258,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,18,3.0,,,88,189,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-15
182,2021-04-22,27,FEDUK,83423,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,19,3.0,1.0,170.0,88,189,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-22
176,2021-04-29,27,FEDUK,83565,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,20,3.0,2.0,182.0,88,189,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-29
196,2021-05-13,27,FEDUK,75873,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ru,21,4.0,,,88,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-13
143,2021-09-09,3 сентября,Mikhail Shufutinsky,122827,5k2f1GT00ainOwvBjmoDRf,3 сентябряMikhail Shufutinsky,ru,1,1.0,,,143,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-09
189,2021-01-21,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,69946,3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - RemixAriana Grande",ru,1,1.0,,,189,189,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-21
94,2020-11-05,34+35,Ariana Grande,95474,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,1,1.0,,,94,94,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-05
200,2020-12-03,34+35,Ariana Grande,65317,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,2,2.0,,,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
187,2020-12-10,34+35,Ariana Grande,71762,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,3,2.0,1.0,200.0,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
166,2020-12-17,34+35,Ariana Grande,74951,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,4,2.0,2.0,187.0,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
172,2020-12-24,34+35,Ariana Grande,75356,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,5,2.0,3.0,166.0,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-24
173,2021-01-07,34+35,Ariana Grande,64831,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,6,3.0,,,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-07
133,2021-01-14,34+35,Ariana Grande,78420,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ru,7,3.0,1.0,173.0,94,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-14
152,2020-07-23,3x3,Gruppa Skryptonite,74610,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,1,1.0,,,152,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
148,2020-07-30,3x3,Gruppa Skryptonite,65885,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,2,1.0,1.0,152.0,148,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
139,2020-08-06,3x3,Gruppa Skryptonite,65997,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,3,1.0,2.0,148.0,139,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
161,2020-08-13,3x3,Gruppa Skryptonite,59922,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,4,1.0,3.0,139.0,139,161,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
173,2020-08-20,3x3,Gruppa Skryptonite,60228,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,5,1.0,4.0,161.0,139,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
175,2020-08-27,3x3,Gruppa Skryptonite,64567,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,6,1.0,5.0,173.0,139,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
159,2020-09-03,3x3,Gruppa Skryptonite,66443,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,7,1.0,6.0,175.0,139,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
172,2020-09-10,3x3,Gruppa Skryptonite,66023,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,8,1.0,7.0,159.0,139,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
177,2020-09-17,3x3,Gruppa Skryptonite,67463,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,9,1.0,8.0,172.0,139,177,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
182,2020-10-15,3x3,Gruppa Skryptonite,66365,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ru,10,2.0,,,139,182,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
7,2021-10-28,5 Nights Crazy,Big Baby Tape,1374676,7vbXtUsr3lSZtBzwL6lpVg,5 Nights CrazyBig Baby Tape,ru,1,1.0,,,7,7,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
8,2021-11-04,5 Nights Crazy,Big Baby Tape,732410,7vbXtUsr3lSZtBzwL6lpVg,5 Nights CrazyBig Baby Tape,ru,2,1.0,1.0,7.0,7,8,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-04
12,2021-11-11,5 Nights Crazy,"Big Baby Tape, kizaru",497611,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,1,1.0,,,12,12,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-11
16,2021-11-18,5 Nights Crazy,"Big Baby Tape, kizaru",400153,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,2,1.0,1.0,12.0,12,16,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-18
24,2021-11-25,5 Nights Crazy,"Big Baby Tape, kizaru",350538,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,3,1.0,2.0,16.0,12,24,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-25
40,2021-12-02,5 Nights Crazy,"Big Baby Tape, kizaru",287296,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,4,1.0,3.0,24.0,12,40,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
63,2021-12-09,5 Nights Crazy,"Big Baby Tape, kizaru",244646,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,5,1.0,4.0,40.0,12,63,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-09
74,2021-12-16,5 Nights Crazy,"Big Baby Tape, kizaru",212283,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,6,1.0,5.0,63.0,12,74,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-16
90,2021-12-23,5 Nights Crazy,"Big Baby Tape, kizaru",191667,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,7,1.0,6.0,74.0,12,90,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
89,2021-12-30,5 Nights Crazy,"Big Baby Tape, kizaru",200609,7vbXtUsr3lSZtBzwL6lpVg,"5 Nights CrazyBig Baby Tape, kizaru",ru,8,1.0,7.0,90.0,12,90,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
125,2020-07-16,5 минут назад,PHARAOH,18265,10pXYKoJOxNAWkeGkNeNnH,5 минут назадPHARAOH,ru,1,1.0,,,125,125,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-16
158,2020-07-23,5 минут назад,PHARAOH,72830,10pXYKoJOxNAWkeGkNeNnH,5 минут назадPHARAOH,ru,2,1.0,1.0,125.0,125,158,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
112,2021-03-04,50к в сyмке у папы,LOVV66,98318,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,1,1.0,,,112,112,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-04
108,2021-03-11,50к в сyмке у папы,LOVV66,103380,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,2,1.0,1.0,112.0,108,112,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-11
119,2021-03-18,50к в сyмке у папы,LOVV66,96583,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,3,1.0,2.0,108.0,108,119,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-18
171,2021-03-25,50к в сyмке у папы,LOVV66,88728,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,4,1.0,3.0,119.0,108,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-25
192,2021-04-01,50к в сyмке у папы,LOVV66,81126,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,5,1.0,4.0,171.0,108,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-01
180,2021-05-20,50к в сyмке у папы,LOVV66,81307,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ru,6,2.0,,,108,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-20
186,2021-12-02,66.6 FM,ATL,138212,3tL7TiEdZ5sQc7bGEcgOJX,66.6 FMATL,ru,1,1.0,,,186,186,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
166,2021-04-01,666 PRADA,OBLADAET,86320,6JnCWmNaweqiBpjTqT7Jdh,666 PRADAOBLADAET,ru,1,1.0,,,166,166,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-01
166,2020-07-16,7 rings,Ariana Grande,15807,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ru,1,1.0,,,166,166,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-16
155,2020-10-01,777,Joji,81402,7b2elHA9vOwpckUKm8SMyR,777Joji,ru,1,1.0,,,155,155,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
152,2020-08-06,77,MACAN,61137,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,1,1.0,,,152,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
130,2020-08-13,77,MACAN,67278,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,2,1.0,1.0,152.0,130,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
110,2020-08-20,77,MACAN,75169,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,3,1.0,2.0,130.0,110,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
105,2020-08-27,77,MACAN,80585,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,4,1.0,3.0,110.0,105,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
95,2020-09-03,77,MACAN,84520,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,5,1.0,4.0,105.0,95,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
90,2020-09-10,77,MACAN,87659,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,6,1.0,5.0,95.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
115,2020-09-17,77,MACAN,86612,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,7,1.0,6.0,90.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
125,2020-09-24,77,MACAN,85120,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,8,1.0,7.0,115.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
148,2020-10-01,77,MACAN,83230,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,9,1.0,8.0,125.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
137,2020-10-08,77,MACAN,83548,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,10,1.0,9.0,148.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
120,2020-10-15,77,MACAN,82511,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,11,1.0,10.0,137.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
129,2020-10-22,77,MACAN,81037,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ru,12,1.0,11.0,120.0,90,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
