chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
76,2020-11-05,Roses - Imanbek Remix,SAINt JHN,16121,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek RemixSAINt JHN,ma,44,43.0,57.0,2,176
83,2020-11-12,Roses - Imanbek Remix,SAINt JHN,15380,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek RemixSAINt JHN,ma,45,44.0,76.0,2,176
83,2020-11-19,Roses - Imanbek Remix,SAINt JHN,15135,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek RemixSAINt JHN,ma,46,45.0,83.0,2,176
106,2020-11-26,Roses - Imanbek Remix,SAINt JHN,13989,5f5tMrP3ZZbNtiLIHKOQLS,Roses - Imanbek RemixSAINt JHN,ma,47,46.0,83.0,2,176
105,2020-12-03,Roses - Imanbek Remix,SAINt JHN,13861,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,48,47.0,106.0,2,176
81,2020-12-10,Roses - Imanbek Remix,SAINt JHN,15972,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,49,48.0,105.0,2,176
101,2020-12-17,Roses - Imanbek Remix,SAINt JHN,13402,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,50,49.0,81.0,2,176
99,2020-12-24,Roses - Imanbek Remix,SAINt JHN,14090,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,51,50.0,101.0,2,176
97,2020-12-31,Roses - Imanbek Remix,SAINt JHN,14625,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,52,51.0,99.0,2,176
98,2021-01-07,Roses - Imanbek Remix,SAINt JHN,13905,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,53,52.0,97.0,2,176
110,2021-01-14,Roses - Imanbek Remix,SAINt JHN,13394,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,54,53.0,98.0,2,176
129,2021-01-21,Roses - Imanbek Remix,SAINt JHN,13272,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,55,54.0,110.0,2,176
124,2021-01-28,Roses - Imanbek Remix,SAINt JHN,14270,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,56,55.0,129.0,2,176
146,2021-02-04,Roses - Imanbek Remix,SAINt JHN,12404,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,57,56.0,124.0,2,176
155,2021-02-11,Roses - Imanbek Remix,SAINt JHN,11876,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,58,57.0,146.0,2,176
166,2021-02-18,Roses - Imanbek Remix,SAINt JHN,12512,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,59,58.0,155.0,2,176
182,2021-02-25,Roses - Imanbek Remix,SAINt JHN,12343,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,60,59.0,166.0,2,182
199,2021-03-04,Roses - Imanbek Remix,SAINt JHN,12336,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek RemixSAINt JHN,ma,61,60.0,182.0,2,199
136,2019-10-31,Rouhou liha ou aayouha,Cheb Abbes,4579,6YmwB47uzl0ZvJTQbn5j4j,Rouhou liha ou aayouhaCheb Abbes,ma,1,,,136,136
149,2019-11-07,Rouhou liha ou aayouha,Cheb Abbes,4628,6YmwB47uzl0ZvJTQbn5j4j,Rouhou liha ou aayouhaCheb Abbes,ma,2,1.0,136.0,136,149
172,2019-11-14,Rouhou liha ou aayouha,Cheb Abbes,4316,6YmwB47uzl0ZvJTQbn5j4j,Rouhou liha ou aayouhaCheb Abbes,ma,3,2.0,149.0,136,172
186,2019-11-21,Rouhou liha ou aayouha,Cheb Abbes,3995,6YmwB47uzl0ZvJTQbn5j4j,Rouhou liha ou aayouhaCheb Abbes,ma,4,3.0,172.0,136,186
40,2021-07-22,Routini (feat. Lferda),Tflow,33621,3CFv7rsTbKuJ2j3pDbebYe,Routini (feat. Lferda)Tflow,ma,1,,,40,40
139,2021-07-29,Routini (feat. Lferda),Tflow,15921,3CFv7rsTbKuJ2j3pDbebYe,Routini (feat. Lferda)Tflow,ma,2,1.0,40.0,40,139
154,2019-07-25,"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",XXXTENTACION,4096,0OTBOHjEaoqroFlfut1ZsH,"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)XXXTENTACION",ma,1,,,154,154
191,2020-02-20,Rrr3d,Stormy,4813,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,1,,,191,191
185,2020-03-05,Rrr3d,Stormy,4811,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,2,,,185,191
103,2020-03-12,Rrr3d,Stormy,7278,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,3,1.0,185.0,103,191
139,2020-03-19,Rrr3d,Stormy,5996,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,4,2.0,103.0,103,191
189,2020-03-26,Rrr3d,Stormy,5522,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,5,3.0,139.0,103,191
116,2020-04-02,Rrr3d,Stormy,7406,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,6,4.0,189.0,103,191
135,2020-04-09,Rrr3d,Stormy,6723,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,7,5.0,116.0,103,191
195,2020-04-16,Rrr3d,Stormy,5669,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,8,6.0,135.0,103,195
200,2020-04-23,Rrr3d,Stormy,5730,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,9,7.0,195.0,103,200
187,2020-04-30,Rrr3d,Stormy,4433,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,10,8.0,200.0,103,200
155,2020-05-21,Rrr3d,Stormy,5494,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,11,8.0,,103,200
159,2020-05-28,Rrr3d,Stormy,6376,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,12,9.0,155.0,103,200
178,2020-06-04,Rrr3d,Stormy,6728,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,13,10.0,159.0,103,200
145,2020-06-11,Rrr3d,Stormy,7655,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,14,11.0,178.0,103,200
59,2020-06-18,Rrr3d,Stormy,13170,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,15,12.0,145.0,59,200
69,2020-06-25,Rrr3d,Stormy,11814,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,16,13.0,59.0,59,200
88,2020-07-02,Rrr3d,Stormy,10125,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,17,14.0,69.0,59,200
119,2020-07-09,Rrr3d,Stormy,8582,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,18,15.0,88.0,59,200
132,2020-07-16,Rrr3d,Stormy,8204,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,19,16.0,119.0,59,200
144,2020-07-23,Rrr3d,Stormy,8204,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,20,17.0,132.0,59,200
180,2020-07-30,Rrr3d,Stormy,6841,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,21,18.0,144.0,59,200
194,2020-08-06,Rrr3d,Stormy,6156,6mQypWGIKYqhoXosKpbkd1,Rrr3dStormy,ma,22,19.0,180.0,59,200
41,2018-11-22,Ruin My Life,Zara Larsson,3751,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,1,,,41,41
71,2018-11-29,Ruin My Life,Zara Larsson,2549,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,2,1.0,41.0,41,71
101,2018-12-06,Ruin My Life,Zara Larsson,2156,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,3,2.0,71.0,41,101
139,2018-12-13,Ruin My Life,Zara Larsson,1803,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,4,3.0,101.0,41,139
101,2018-12-20,Ruin My Life,Zara Larsson,2113,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,5,4.0,139.0,41,139
86,2018-12-27,Ruin My Life,Zara Larsson,2347,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,6,5.0,101.0,41,139
111,2019-01-03,Ruin My Life,Zara Larsson,2085,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,7,6.0,86.0,41,139
101,2019-01-10,Ruin My Life,Zara Larsson,2039,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,8,7.0,111.0,41,139
147,2019-01-17,Ruin My Life,Zara Larsson,1896,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,9,8.0,101.0,41,147
172,2019-01-24,Ruin My Life,Zara Larsson,1896,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,10,9.0,147.0,41,172
193,2019-01-31,Ruin My Life,Zara Larsson,1597,5tAa8Uaqr4VvA3693mbIhU,Ruin My LifeZara Larsson,ma,11,10.0,172.0,41,193
187,2019-03-07,Rule The World (feat. Ariana Grande),2 Chainz,2008,1R6VwZ8TuHRzxZUxe88n4I,Rule The World (feat. Ariana Grande)2 Chainz,ma,1,,,187,187
174,2019-11-14,Run Cowboy,Moov'art,4232,2HrYWXZLszO9d7YlrS5ZZb,Run CowboyMoov'art,ma,1,,,174,174
123,2020-02-13,Run,Joji,6213,6p8eEdiZLKJH8tcjGZuNTK,RunJoji,ma,1,,,123,123
130,2021-04-08,Runaway,AURORA,17715,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,1,,,130,130
63,2021-04-15,Runaway,AURORA,24460,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,2,1.0,130.0,63,130
39,2021-04-22,Runaway,AURORA,26674,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,3,2.0,63.0,39,130
38,2021-04-29,Runaway,AURORA,27536,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,4,3.0,39.0,38,130
54,2021-05-06,Runaway,AURORA,25162,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,5,4.0,38.0,38,130
86,2021-05-13,Runaway,AURORA,22710,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,6,5.0,54.0,38,130
116,2021-05-20,Runaway,AURORA,18848,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,7,6.0,86.0,38,130
141,2021-05-27,Runaway,AURORA,16888,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,8,7.0,116.0,38,141
151,2021-06-03,Runaway,AURORA,14427,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,9,8.0,141.0,38,151
173,2021-06-10,Runaway,AURORA,12724,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,10,9.0,151.0,38,173
192,2021-06-17,Runaway,AURORA,11844,1v1oIWf2Xgh54kIWuKsDf6,RunawayAURORA,ma,11,10.0,173.0,38,192
77,2020-10-08,Runnin,21 Savage,13789,5SWnsxjhdcEDc7LJjq9UHk,Runnin21 Savage,ma,1,,,77,77
185,2020-10-15,Runnin,21 Savage,7040,5SWnsxjhdcEDc7LJjq9UHk,Runnin21 Savage,ma,2,1.0,77.0,77,185
195,2020-02-20,Running Over (feat. Lil Dicky),Justin Bieber,4760,75nKBP8jQu681pTNCtrEnn,Running Over (feat. Lil Dicky)Justin Bieber,ma,1,,,195,195
76,2019-07-11,Ryuk,PNL,5977,2GZaEiqQ6QTo964loSzJEw,RyukPNL,ma,1,,,76,76
170,2019-07-18,Ryuk,PNL,3971,2GZaEiqQ6QTo964loSzJEw,RyukPNL,ma,2,1.0,76.0,76,170
189,2019-08-08,Ryuk,PNL,3956,2GZaEiqQ6QTo964loSzJEw,RyukPNL,ma,3,1.0,,76,189
186,2019-08-15,Ryuk,PNL,3814,2GZaEiqQ6QTo964loSzJEw,RyukPNL,ma,4,2.0,189.0,76,189
93,2021-02-11,Réel (feat. Zed),Hamza,17379,2Ilo9KNm4tD3dQhAVEnhvn,Réel (feat. Zed)Hamza,ma,1,,,93,93
63,2018-11-22,Rêves bizarres (feat. Damso),Orelsan,2981,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,1,,,63,63
113,2018-11-29,Rêves bizarres (feat. Damso),Orelsan,1980,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,2,1.0,63.0,63,113
137,2018-12-06,Rêves bizarres (feat. Damso),Orelsan,1819,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,3,2.0,113.0,63,137
164,2018-12-13,Rêves bizarres (feat. Damso),Orelsan,1667,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,4,3.0,137.0,63,164
198,2018-12-20,Rêves bizarres (feat. Damso),Orelsan,1413,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,5,4.0,164.0,63,198
184,2018-12-27,Rêves bizarres (feat. Damso),Orelsan,1473,7lhuM9WUqdThw72dCBRmQW,Rêves bizarres (feat. Damso)Orelsan,ma,6,5.0,198.0,63,198
28,2018-11-22,SAD!,XXXTENTACION,4396,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,1,,,28,28
29,2018-11-29,SAD!,XXXTENTACION,3853,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,2,1.0,28.0,28,29
22,2018-12-06,SAD!,XXXTENTACION,4737,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,3,2.0,29.0,22,29
17,2018-12-13,SAD!,XXXTENTACION,5009,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,4,3.0,22.0,17,29
22,2018-12-20,SAD!,XXXTENTACION,4704,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,5,4.0,17.0,17,29
24,2018-12-27,SAD!,XXXTENTACION,4617,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,6,5.0,22.0,17,29
18,2019-01-03,SAD!,XXXTENTACION,5398,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,7,6.0,24.0,17,29
23,2019-01-10,SAD!,XXXTENTACION,4608,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,8,7.0,18.0,17,29
19,2019-01-17,SAD!,XXXTENTACION,5591,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,9,8.0,23.0,17,29
17,2019-01-24,SAD!,XXXTENTACION,7138,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,10,9.0,19.0,17,29
22,2019-01-31,SAD!,XXXTENTACION,5374,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,11,10.0,17.0,17,29
37,2019-02-07,SAD!,XXXTENTACION,5002,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,12,11.0,22.0,17,37
50,2019-02-14,SAD!,XXXTENTACION,4629,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,13,12.0,37.0,17,50
33,2019-02-21,SAD!,XXXTENTACION,5254,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,14,13.0,50.0,17,50
53,2019-02-28,SAD!,XXXTENTACION,4283,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,15,14.0,33.0,17,53
63,2019-03-07,SAD!,XXXTENTACION,4123,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,16,15.0,53.0,17,63
49,2019-03-14,SAD!,XXXTENTACION,4579,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,17,16.0,63.0,17,63
57,2019-03-21,SAD!,XXXTENTACION,4113,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,18,17.0,49.0,17,63
57,2019-03-28,SAD!,XXXTENTACION,4523,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,19,18.0,57.0,17,63
43,2019-04-04,SAD!,XXXTENTACION,5641,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,20,19.0,57.0,17,63
68,2019-04-11,SAD!,XXXTENTACION,4989,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,21,20.0,43.0,17,68
82,2019-04-18,SAD!,XXXTENTACION,3912,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,22,21.0,68.0,17,82
87,2019-04-25,SAD!,XXXTENTACION,3845,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,23,22.0,82.0,17,87
78,2019-05-02,SAD!,XXXTENTACION,4013,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,24,23.0,87.0,17,87
84,2019-05-09,SAD!,XXXTENTACION,3287,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,25,24.0,78.0,17,87
82,2019-05-16,SAD!,XXXTENTACION,3100,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,26,25.0,84.0,17,87
74,2019-05-23,SAD!,XXXTENTACION,3591,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,27,26.0,82.0,17,87
86,2019-05-30,SAD!,XXXTENTACION,3712,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,28,27.0,74.0,17,87
68,2019-06-06,SAD!,XXXTENTACION,4405,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,29,28.0,86.0,17,87
108,2019-06-13,SAD!,XXXTENTACION,4038,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,30,29.0,68.0,17,108
80,2019-06-20,SAD!,XXXTENTACION,5043,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,31,30.0,108.0,17,108
77,2019-06-27,SAD!,XXXTENTACION,5426,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,32,31.0,80.0,17,108
73,2019-07-04,SAD!,XXXTENTACION,5485,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,33,32.0,77.0,17,108
110,2019-07-11,SAD!,XXXTENTACION,5202,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,34,33.0,73.0,17,110
79,2019-07-18,SAD!,XXXTENTACION,5927,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,35,34.0,110.0,17,110
86,2019-07-25,SAD!,XXXTENTACION,5547,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,36,35.0,79.0,17,110
110,2019-08-01,SAD!,XXXTENTACION,5139,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,37,36.0,86.0,17,110
132,2019-08-08,SAD!,XXXTENTACION,5009,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,38,37.0,110.0,17,132
112,2019-08-15,SAD!,XXXTENTACION,5158,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,39,38.0,132.0,17,132
136,2019-08-22,SAD!,XXXTENTACION,5255,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,40,39.0,112.0,17,136
134,2019-08-29,SAD!,XXXTENTACION,5431,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,41,40.0,136.0,17,136
153,2019-09-05,SAD!,XXXTENTACION,4810,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,42,41.0,134.0,17,153
175,2019-09-12,SAD!,XXXTENTACION,4147,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,43,42.0,153.0,17,175
198,2019-09-19,SAD!,XXXTENTACION,3595,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,44,43.0,175.0,17,198
187,2019-09-26,SAD!,XXXTENTACION,3499,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,45,44.0,198.0,17,198
174,2019-10-03,SAD!,XXXTENTACION,3617,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,46,45.0,187.0,17,198
163,2019-10-10,SAD!,XXXTENTACION,3950,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,47,46.0,174.0,17,198
170,2019-10-17,SAD!,XXXTENTACION,3874,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,48,47.0,163.0,17,198
155,2019-10-24,SAD!,XXXTENTACION,4293,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,49,48.0,170.0,17,198
157,2019-10-31,SAD!,XXXTENTACION,4205,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,50,49.0,155.0,17,198
121,2019-11-07,SAD!,XXXTENTACION,5346,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,51,50.0,157.0,17,198
173,2019-11-14,SAD!,XXXTENTACION,4293,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,52,51.0,121.0,17,198
196,2019-11-21,SAD!,XXXTENTACION,3873,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,53,52.0,173.0,17,198
132,2019-12-12,SAD!,XXXTENTACION,5195,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,54,52.0,,17,198
149,2019-12-19,SAD!,XXXTENTACION,5564,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,55,53.0,132.0,17,198
149,2019-12-26,SAD!,XXXTENTACION,5472,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,56,54.0,149.0,17,198
156,2020-01-02,SAD!,XXXTENTACION,5534,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,57,55.0,149.0,17,198
171,2020-01-09,SAD!,XXXTENTACION,4802,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,58,56.0,156.0,17,198
137,2020-01-16,SAD!,XXXTENTACION,5909,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,59,57.0,171.0,17,198
160,2020-01-23,SAD!,XXXTENTACION,6435,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,60,58.0,137.0,17,198
196,2020-01-30,SAD!,XXXTENTACION,4796,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,61,59.0,160.0,17,198
192,2020-02-06,SAD!,XXXTENTACION,4727,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,62,60.0,196.0,17,198
155,2020-03-19,SAD!,XXXTENTACION,5677,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,63,60.0,,17,198
158,2020-03-26,SAD!,XXXTENTACION,6183,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,64,61.0,155.0,17,198
119,2020-04-02,SAD!,XXXTENTACION,7291,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,65,62.0,158.0,17,198
128,2020-04-09,SAD!,XXXTENTACION,7018,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,66,63.0,119.0,17,198
131,2020-04-16,SAD!,XXXTENTACION,7131,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,67,64.0,128.0,17,198
128,2020-04-23,SAD!,XXXTENTACION,7301,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,68,65.0,131.0,17,198
108,2020-04-30,SAD!,XXXTENTACION,6140,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,69,66.0,128.0,17,198
122,2020-05-07,SAD!,XXXTENTACION,6158,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,70,67.0,108.0,17,198
117,2020-05-14,SAD!,XXXTENTACION,6534,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,71,68.0,122.0,17,198
107,2020-05-21,SAD!,XXXTENTACION,6942,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,72,69.0,117.0,17,198
126,2020-05-28,SAD!,XXXTENTACION,7176,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,73,70.0,107.0,17,198
141,2020-06-04,SAD!,XXXTENTACION,7746,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,74,71.0,126.0,17,198
148,2020-06-11,SAD!,XXXTENTACION,7520,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,75,72.0,141.0,17,198
167,2020-06-18,SAD!,XXXTENTACION,6968,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,76,73.0,148.0,17,198
161,2020-06-25,SAD!,XXXTENTACION,7266,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,77,74.0,167.0,17,198
162,2020-07-02,SAD!,XXXTENTACION,7159,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,78,75.0,161.0,17,198
177,2020-07-09,SAD!,XXXTENTACION,6796,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,79,76.0,162.0,17,198
180,2020-07-16,SAD!,XXXTENTACION,6773,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,80,77.0,177.0,17,198
188,2020-07-23,SAD!,XXXTENTACION,6918,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,81,78.0,180.0,17,198
198,2020-08-20,SAD!,XXXTENTACION,6178,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,82,78.0,,17,198
181,2020-10-01,SAD!,XXXTENTACION,7390,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,83,78.0,,17,198
196,2020-10-08,SAD!,XXXTENTACION,7219,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,84,79.0,181.0,17,198
186,2020-10-15,SAD!,XXXTENTACION,7032,3ee8Jmje8o58CHK66QrVC2,SAD!XXXTENTACION,ma,85,80.0,196.0,17,198
190,2018-12-06,SALAM YA SAHBI,Tamer Nafar,1431,3LOAMsACXDHy7oyUqL5m2L,SALAM YA SAHBITamer Nafar,ma,1,,,190,190
62,2021-09-23,SAP,Abduh,26729,3Hb7fg4thd9iTeReveA8CO,SAPAbduh,ma,1,,,62,62
81,2021-09-30,SAP,Abduh,22812,3Hb7fg4thd9iTeReveA8CO,SAPAbduh,ma,2,1.0,62.0,62,81
137,2021-10-07,SAP,Abduh,15794,3Hb7fg4thd9iTeReveA8CO,SAPAbduh,ma,3,2.0,81.0,62,137
121,2021-09-23,SCOOP (feat. Doja Cat),Lil Nas X,17638,6bpq1jGkVz66Q3LYeoXdjZ,SCOOP (feat. Doja Cat)Lil Nas X,ma,1,,,121,121
26,2020-09-24,SENTIMENTAL,Damso,26298,2BKPabEQlWzx7jSs1XWnp1,SENTIMENTALDamso,ma,1,,,26,26
