chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
26,2020-08-06,2 типа людей,Max Korzh,28310,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,4,1.0,3.0,32.0,26,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
24,2020-08-13,2 типа людей,Max Korzh,28738,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,5,1.0,4.0,26.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
27,2020-08-20,2 типа людей,Max Korzh,28000,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,6,1.0,5.0,24.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
27,2020-08-27,2 типа людей,Max Korzh,26657,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,7,1.0,6.0,27.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
27,2020-09-03,2 типа людей,Max Korzh,25463,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,8,1.0,7.0,27.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
32,2020-09-10,2 типа людей,Max Korzh,25671,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,9,1.0,8.0,27.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
38,2020-09-17,2 типа людей,Max Korzh,24886,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,10,1.0,9.0,32.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
40,2020-09-24,2 типа людей,Max Korzh,24612,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,11,1.0,10.0,38.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
47,2020-10-01,2 типа людей,Max Korzh,23967,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,12,1.0,11.0,40.0,24,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
49,2020-10-08,2 типа людей,Max Korzh,23558,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,13,1.0,12.0,47.0,24,49,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
42,2020-10-15,2 типа людей,Max Korzh,23925,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,14,1.0,13.0,49.0,24,49,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
40,2020-10-22,2 типа людей,Max Korzh,24804,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,15,1.0,14.0,42.0,24,49,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
69,2020-10-29,2 типа людей,Max Korzh,20801,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,16,1.0,15.0,40.0,24,69,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
86,2020-11-05,2 типа людей,Max Korzh,18103,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,17,1.0,16.0,69.0,24,86,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
92,2020-11-12,2 типа людей,Max Korzh,17334,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,18,1.0,17.0,86.0,24,92,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
126,2020-11-19,2 типа людей,Max Korzh,16544,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,19,1.0,18.0,92.0,24,126,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
129,2020-11-26,2 типа людей,Max Korzh,16330,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,20,1.0,19.0,126.0,24,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
127,2020-12-03,2 типа людей,Max Korzh,15928,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,21,1.0,20.0,129.0,24,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
126,2020-12-10,2 типа людей,Max Korzh,16450,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,22,1.0,21.0,127.0,24,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
134,2020-12-17,2 типа людей,Max Korzh,15758,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,23,1.0,22.0,126.0,24,134,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
135,2020-12-24,2 типа людей,Max Korzh,16675,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,24,1.0,23.0,134.0,24,135,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
153,2020-12-31,2 типа людей,Max Korzh,16273,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,25,1.0,24.0,135.0,24,153,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
158,2021-01-07,2 типа людей,Max Korzh,14134,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,26,1.0,25.0,153.0,24,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
154,2021-01-14,2 типа людей,Max Korzh,15215,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,27,1.0,26.0,158.0,24,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
171,2021-01-21,2 типа людей,Max Korzh,14592,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,28,1.0,27.0,154.0,24,171,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
162,2021-01-28,2 типа людей,Max Korzh,14993,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,29,1.0,28.0,171.0,24,171,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
174,2021-02-04,2 типа людей,Max Korzh,15167,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,30,1.0,29.0,162.0,24,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
169,2021-02-11,2 типа людей,Max Korzh,15628,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,31,1.0,30.0,174.0,24,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
181,2021-02-18,2 типа людей,Max Korzh,15191,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,32,1.0,31.0,169.0,24,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
192,2021-02-25,2 типа людей,Max Korzh,15301,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,33,1.0,32.0,181.0,24,192,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
200,2021-03-04,2 типа людей,Max Korzh,15522,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,34,1.0,33.0,192.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
200,2021-03-18,2 типа людей,Max Korzh,15706,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,35,2.0,,,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
196,2021-07-08,2 типа людей,Max Korzh,18173,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,36,3.0,,,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
196,2021-07-15,2 типа людей,Max Korzh,18341,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,37,3.0,1.0,196.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
197,2021-07-22,2 типа людей,Max Korzh,19376,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,38,3.0,2.0,196.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
134,2021-07-29,2 типа людей,Max Korzh,24550,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,39,3.0,3.0,197.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
163,2021-08-05,2 типа людей,Max Korzh,22596,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,40,3.0,4.0,134.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
167,2021-08-12,2 типа людей,Max Korzh,22492,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,41,3.0,5.0,163.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
196,2021-08-19,2 типа людей,Max Korzh,22113,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,42,3.0,6.0,167.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
191,2021-08-26,2 типа людей,Max Korzh,21934,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,43,3.0,7.0,196.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
167,2021-09-02,2 типа людей,Max Korzh,24024,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,44,3.0,8.0,191.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
171,2021-09-09,2 типа людей,Max Korzh,23348,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людейMax Korzh,ua,45,3.0,9.0,167.0,24,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
166,2022-01-13,20,MACAN,30130,57XjYBaK1qTwO7SG46gfGm,20MACAN,ua,1,1.0,,,166,166,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-13
98,2021-12-23,20К,Kush Lovers,40920,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,1,1.0,,,98,98,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-23
76,2021-12-30,20К,Kush Lovers,45560,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,2,1.0,1.0,98.0,76,98,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-30
102,2022-01-06,20К,Kush Lovers,38185,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,3,1.0,2.0,76.0,76,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-06
149,2022-01-13,20К,Kush Lovers,31576,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,4,1.0,3.0,102.0,76,149,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-13
170,2022-01-20,20К,Kush Lovers,31598,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,5,1.0,4.0,149.0,76,170,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-20
200,2022-01-27,20К,Kush Lovers,30130,61Se5kNrWTWmCDaRpsFDjd,20КKush Lovers,ua,6,1.0,5.0,170.0,76,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-27
141,2020-12-31,21 (Prod. by Sqweezey x Renzy),MAYOT,16960,4nfACCaFwwEHResgM5UP6Z,21 (Prod. by Sqweezey x Renzy)MAYOT,ua,1,1.0,,,141,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
185,2021-09-23,24 на 7,FACE,24123,2am944KUlJJbeXQ4nm1ipw,24 на 7FACE,ua,1,1.0,,,185,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
175,2021-10-21,24 на 7,FACE,26517,2am944KUlJJbeXQ4nm1ipw,24 на 7FACE,ua,2,2.0,,,175,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
122,2020-07-16,27,FEDUK,3021,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,1,1.0,,,122,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
86,2020-07-23,27,FEDUK,18530,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,2,1.0,1.0,122.0,86,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
71,2020-07-30,27,FEDUK,17517,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,3,1.0,2.0,86.0,71,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
62,2020-08-06,27,FEDUK,18527,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,4,1.0,3.0,71.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
70,2020-08-13,27,FEDUK,17418,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,5,1.0,4.0,62.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
74,2020-08-20,27,FEDUK,17073,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,6,1.0,5.0,70.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
79,2020-08-27,27,FEDUK,15761,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,7,1.0,6.0,74.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
86,2020-09-03,27,FEDUK,15742,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,8,1.0,7.0,79.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
91,2020-09-10,27,FEDUK,15845,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,9,1.0,8.0,86.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
91,2020-09-17,27,FEDUK,15752,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,10,1.0,9.0,91.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
95,2020-09-24,27,FEDUK,15650,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,11,1.0,10.0,91.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
117,2020-10-01,27,FEDUK,15067,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,12,1.0,11.0,95.0,62,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
129,2020-10-08,27,FEDUK,13991,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,13,1.0,12.0,117.0,62,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
147,2020-10-15,27,FEDUK,14254,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,14,1.0,13.0,129.0,62,147,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
134,2020-10-22,27,FEDUK,14634,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,15,1.0,14.0,147.0,62,147,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
174,2020-10-29,27,FEDUK,12923,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,16,1.0,15.0,134.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
171,2020-11-05,27,FEDUK,12304,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,17,1.0,16.0,174.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
118,2020-11-12,27,FEDUK,14808,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,18,1.0,17.0,171.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
162,2020-11-19,27,FEDUK,13663,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,19,1.0,18.0,118.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
174,2020-11-26,27,FEDUK,13455,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,20,1.0,19.0,162.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
170,2020-12-03,27,FEDUK,13653,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,21,1.0,20.0,174.0,62,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
186,2020-12-10,27,FEDUK,13312,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,22,1.0,21.0,170.0,62,186,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
197,2020-12-24,27,FEDUK,13493,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,23,2.0,,,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
172,2020-12-31,27,FEDUK,15392,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,24,2.0,1.0,197.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
169,2021-01-07,27,FEDUK,13541,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,25,2.0,2.0,172.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
173,2021-01-14,27,FEDUK,13956,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,26,2.0,3.0,169.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
180,2021-01-21,27,FEDUK,14124,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,27,2.0,4.0,173.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
186,2021-01-28,27,FEDUK,13935,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,28,2.0,5.0,180.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
173,2021-02-04,27,FEDUK,15188,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,29,2.0,6.0,186.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
187,2021-02-11,27,FEDUK,14752,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,30,2.0,7.0,173.0,62,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
198,2021-02-18,27,FEDUK,14430,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,31,2.0,8.0,187.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
197,2021-02-25,27,FEDUK,15141,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,32,2.0,9.0,198.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
152,2021-04-08,27,FEDUK,18566,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,33,3.0,,,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
121,2021-04-15,27,FEDUK,21058,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,34,3.0,1.0,152.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
132,2021-04-22,27,FEDUK,20019,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,35,3.0,2.0,121.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
125,2021-04-29,27,FEDUK,20285,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,36,3.0,3.0,132.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
147,2021-05-06,27,FEDUK,19134,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,37,3.0,4.0,125.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
146,2021-05-13,27,FEDUK,19089,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,38,3.0,5.0,147.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
157,2021-05-20,27,FEDUK,19019,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,39,3.0,6.0,146.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
179,2021-05-27,27,FEDUK,19517,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,40,3.0,7.0,157.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
181,2021-06-03,27,FEDUK,19814,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,41,3.0,8.0,179.0,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
189,2021-06-24,27,FEDUK,18338,1SccjD8RvJ6vegZLFdgy5a,27FEDUK,ua,42,4.0,,,62,198,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
120,2021-09-09,3 сентября,Mikhail Shufutinsky,27900,5k2f1GT00ainOwvBjmoDRf,3 сентябряMikhail Shufutinsky,ua,1,1.0,,,120,120,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
101,2021-01-21,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,18312,3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - RemixAriana Grande",ua,1,1.0,,,101,101,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
54,2020-11-05,34+35,Ariana Grande,22185,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,1,1.0,,,54,54,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
98,2020-11-12,34+35,Ariana Grande,16627,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,2,1.0,1.0,54.0,54,98,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
129,2020-11-19,34+35,Ariana Grande,16364,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,3,1.0,2.0,98.0,54,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
130,2020-11-26,34+35,Ariana Grande,16252,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,4,1.0,3.0,129.0,54,130,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
141,2020-12-03,34+35,Ariana Grande,15228,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,5,1.0,4.0,130.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
123,2020-12-10,34+35,Ariana Grande,16770,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,6,1.0,5.0,141.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
101,2020-12-17,34+35,Ariana Grande,18387,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,7,1.0,6.0,123.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
107,2020-12-24,34+35,Ariana Grande,19141,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,8,1.0,7.0,101.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
102,2020-12-31,34+35,Ariana Grande,20093,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,9,1.0,8.0,107.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
96,2021-01-07,34+35,Ariana Grande,17761,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,10,1.0,9.0,102.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
74,2021-01-14,34+35,Ariana Grande,21326,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,11,1.0,10.0,96.0,54,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
188,2021-01-21,34+35,Ariana Grande,13821,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,12,1.0,11.0,74.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
111,2021-01-28,34+35,Ariana Grande,18005,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,13,1.0,12.0,188.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
118,2021-02-04,34+35,Ariana Grande,18182,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,14,1.0,13.0,111.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
129,2021-02-11,34+35,Ariana Grande,17982,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,15,1.0,14.0,118.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
120,2021-02-18,34+35,Ariana Grande,18361,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,16,1.0,15.0,129.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
162,2021-02-25,34+35,Ariana Grande,16596,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,17,1.0,16.0,120.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
180,2021-03-04,34+35,Ariana Grande,16299,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,18,1.0,17.0,162.0,54,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
148,2020-07-23,3x3,Gruppa Skryptonite,15012,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,1,1.0,,,148,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
123,2020-07-30,3x3,Gruppa Skryptonite,13444,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,2,1.0,1.0,148.0,123,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
129,2020-08-06,3x3,Gruppa Skryptonite,13276,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,3,1.0,2.0,123.0,123,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
141,2020-08-13,3x3,Gruppa Skryptonite,12378,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,4,1.0,3.0,129.0,123,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
148,2020-08-20,3x3,Gruppa Skryptonite,11779,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,5,1.0,4.0,141.0,123,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
156,2020-08-27,3x3,Gruppa Skryptonite,11709,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,6,1.0,5.0,148.0,123,156,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
171,2020-09-03,3x3,Gruppa Skryptonite,11379,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,7,1.0,6.0,156.0,123,171,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
172,2020-09-10,3x3,Gruppa Skryptonite,11496,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,8,1.0,7.0,171.0,123,172,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
182,2020-09-17,3x3,Gruppa Skryptonite,11469,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,9,1.0,8.0,172.0,123,182,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
