chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
67,2019-06-13,Suit Suit,Guru Randhawa,86795,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,16,15.0,82.0,50.0,118.0
76,2019-06-20,Suit Suit,Guru Randhawa,82524,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,17,16.0,67.0,50.0,118.0
82,2019-06-27,Suit Suit,Guru Randhawa,84562,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,18,17.0,76.0,50.0,118.0
85,2019-07-04,Suit Suit,Guru Randhawa,84544,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,19,18.0,82.0,50.0,118.0
85,2019-07-11,Suit Suit,Guru Randhawa,101367,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,20,19.0,85.0,50.0,118.0
79,2019-07-18,Suit Suit,Guru Randhawa,140353,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,21,20.0,85.0,50.0,118.0
82,2019-07-25,Suit Suit,Guru Randhawa,157795,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,22,21.0,79.0,50.0,118.0
89,2019-08-01,Suit Suit,Guru Randhawa,153559,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,23,22.0,82.0,50.0,118.0
94,2019-08-08,Suit Suit,Guru Randhawa,144630,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,24,23.0,89.0,50.0,118.0
91,2019-08-15,Suit Suit,Guru Randhawa,146492,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,25,24.0,94.0,50.0,118.0
100,2019-08-22,Suit Suit,Guru Randhawa,135489,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,26,25.0,91.0,50.0,118.0
118,2019-08-29,Suit Suit,Guru Randhawa,129280,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,27,26.0,100.0,50.0,118.0
132,2019-09-05,Suit Suit,Guru Randhawa,118765,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,28,27.0,118.0,50.0,132.0
143,2019-09-12,Suit Suit,Guru Randhawa,114519,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,29,28.0,132.0,50.0,143.0
145,2019-09-19,Suit Suit,Guru Randhawa,117477,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,30,29.0,143.0,50.0,145.0
149,2019-09-26,Suit Suit,Guru Randhawa,117743,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,31,30.0,145.0,50.0,149.0
153,2019-10-03,Suit Suit,Guru Randhawa,116130,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,32,31.0,149.0,50.0,153.0
160,2019-10-10,Suit Suit,Guru Randhawa,112707,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,33,32.0,153.0,50.0,160.0
154,2019-10-17,Suit Suit,Guru Randhawa,124493,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,34,33.0,160.0,50.0,160.0
157,2019-10-24,Suit Suit,Guru Randhawa,131890,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,35,34.0,154.0,50.0,160.0
161,2019-10-31,Suit Suit,Guru Randhawa,128988,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,36,35.0,157.0,50.0,161.0
171,2019-11-07,Suit Suit,Guru Randhawa,121703,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,37,36.0,161.0,50.0,171.0
184,2019-11-14,Suit Suit,Guru Randhawa,115006,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,38,37.0,171.0,50.0,184.0
179,2019-11-21,Suit Suit,Guru Randhawa,115979,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,39,38.0,184.0,50.0,184.0
164,2019-11-28,Suit Suit,Guru Randhawa,125735,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,40,39.0,179.0,50.0,184.0
168,2019-12-05,Suit Suit,Guru Randhawa,125684,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,41,40.0,164.0,50.0,184.0
183,2019-12-12,Suit Suit,Guru Randhawa,127822,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,42,41.0,168.0,50.0,184.0
168,2019-12-19,Suit Suit,Guru Randhawa,131651,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,43,42.0,183.0,50.0,184.0
166,2019-12-26,Suit Suit,Guru Randhawa,144564,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,44,43.0,168.0,50.0,184.0
158,2020-01-02,Suit Suit,Guru Randhawa,158685,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,45,44.0,166.0,50.0,184.0
193,2020-01-09,Suit Suit,Guru Randhawa,142133,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,46,45.0,158.0,50.0,193.0
196,2020-01-23,Suit Suit,Guru Randhawa,146151,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,47,45.0,,50.0,196.0
195,2020-01-30,Suit Suit,Guru Randhawa,145470,2mwBSO58y92EYmEFpDfmS7,Suit SuitGuru Randhawa,in,48,46.0,196.0,50.0,196.0
184,2019-05-02,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,42584,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,1,,,184.0,184.0
119,2019-05-09,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,56509,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,2,1.0,184.0,119.0,184.0
61,2019-05-16,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,78950,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,3,2.0,119.0,61.0,184.0
54,2019-05-23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,89250,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,4,3.0,61.0,54.0,184.0
24,2019-05-30,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,123456,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,5,4.0,54.0,24.0,184.0
28,2019-06-06,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,123310,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,6,5.0,24.0,24.0,184.0
34,2019-06-13,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,119843,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,7,6.0,28.0,24.0,184.0
42,2019-06-20,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,113658,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,8,7.0,34.0,24.0,184.0
46,2019-06-27,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,115140,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,9,8.0,42.0,24.0,184.0
60,2019-07-04,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,104303,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,10,9.0,46.0,24.0,184.0
97,2019-07-11,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,94033,40OMBMYRk5IQL6xCzGM0JA,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,11,10.0,60.0,24.0,184.0
134,2019-07-18,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,100631,40OMBMYRk5IQL6xCzGM0JA,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,12,11.0,97.0,24.0,184.0
191,2019-07-25,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,90477,40OMBMYRk5IQL6xCzGM0JA,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)Martin Garrix,in,13,12.0,134.0,24.0,191.0
88,2021-08-26,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,432604,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy)Shawn Mendes,in,1,,,88.0,88.0
117,2021-09-02,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,381796,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy)Shawn Mendes,in,2,1.0,88.0,88.0,117.0
176,2021-09-09,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,322897,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy)Shawn Mendes,in,3,2.0,117.0,88.0,176.0
153,2020-12-03,Sun Fer,Khan Bhaini,290841,44s5YGWmZoz9rKaEBXmXXp,Sun FerKhan Bhaini,in,1,,,153.0,153.0
171,2020-12-10,Sun Fer,Khan Bhaini,286590,44s5YGWmZoz9rKaEBXmXXp,Sun FerKhan Bhaini,in,2,1.0,153.0,153.0,171.0
154,2020-12-17,Sun Fer,Khan Bhaini,304670,44s5YGWmZoz9rKaEBXmXXp,Sun FerKhan Bhaini,in,3,2.0,171.0,153.0,171.0
169,2020-12-24,Sun Fer,Khan Bhaini,289277,44s5YGWmZoz9rKaEBXmXXp,Sun FerKhan Bhaini,in,4,3.0,154.0,153.0,171.0
190,2020-12-31,Sun Fer,Khan Bhaini,277095,44s5YGWmZoz9rKaEBXmXXp,Sun FerKhan Bhaini,in,5,4.0,169.0,153.0,190.0
161,2020-03-12,Sunday Best,Surfaces,167718,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,1,,,161.0,161.0
102,2020-03-19,Sunday Best,Surfaces,205560,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,2,1.0,161.0,102.0,161.0
85,2020-03-26,Sunday Best,Surfaces,215057,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,3,2.0,102.0,85.0,161.0
72,2020-04-02,Sunday Best,Surfaces,237216,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,4,3.0,85.0,72.0,161.0
109,2020-04-09,Sunday Best,Surfaces,200071,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,5,4.0,72.0,72.0,161.0
101,2020-04-16,Sunday Best,Surfaces,206734,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,6,5.0,109.0,72.0,161.0
108,2020-04-23,Sunday Best,Surfaces,197610,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,7,6.0,101.0,72.0,161.0
124,2020-04-30,Sunday Best,Surfaces,174889,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,8,7.0,108.0,72.0,161.0
135,2020-05-07,Sunday Best,Surfaces,161884,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,9,8.0,124.0,72.0,161.0
116,2020-05-14,Sunday Best,Surfaces,166272,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,10,9.0,135.0,72.0,161.0
118,2020-05-21,Sunday Best,Surfaces,168296,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,11,10.0,116.0,72.0,161.0
128,2020-05-28,Sunday Best,Surfaces,163445,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,12,11.0,118.0,72.0,161.0
159,2020-06-04,Sunday Best,Surfaces,154173,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,13,12.0,128.0,72.0,161.0
182,2020-06-11,Sunday Best,Surfaces,145325,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,14,13.0,159.0,72.0,182.0
194,2020-06-18,Sunday Best,Surfaces,140686,1Cv1YLb4q0RzL6pybtaMLo,Sunday BestSurfaces,in,15,14.0,182.0,72.0,194.0
3,2019-02-28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,65006,7dbka99KTWke5o9hRp0JoB,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,1,,,3.0,3.0
4,2019-03-07,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,222100,7dbka99KTWke5o9hRp0JoB,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,2,1.0,3.0,3.0,4.0
4,2019-03-14,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,227055,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,3,2.0,4.0,3.0,4.0
3,2019-03-21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,245764,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,4,3.0,4.0,3.0,4.0
3,2019-03-28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,245189,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,5,4.0,3.0,3.0,4.0
3,2019-04-04,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,234978,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,6,5.0,3.0,3.0,4.0
4,2019-04-11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,232572,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,7,6.0,3.0,3.0,4.0
12,2019-04-18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,226897,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,8,7.0,4.0,3.0,12.0
7,2019-04-25,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,218542,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,9,8.0,12.0,3.0,12.0
8,2019-05-02,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,212285,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,10,9.0,7.0,3.0,12.0
10,2019-05-09,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,218027,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,11,10.0,8.0,3.0,12.0
9,2019-05-16,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,217632,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,12,11.0,10.0,3.0,12.0
6,2019-05-23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,221905,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,13,12.0,9.0,3.0,12.0
8,2019-05-30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,219491,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,14,13.0,6.0,3.0,12.0
7,2019-06-06,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,231438,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,15,14.0,8.0,3.0,12.0
9,2019-06-13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,230669,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,16,15.0,7.0,3.0,12.0
10,2019-06-20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,220004,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,17,16.0,9.0,3.0,12.0
14,2019-06-27,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,216169,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,18,17.0,10.0,3.0,14.0
17,2019-07-04,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,217482,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,19,18.0,14.0,3.0,17.0
19,2019-07-11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,248582,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,20,19.0,17.0,3.0,19.0
28,2019-07-18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,266648,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,21,20.0,19.0,3.0,28.0
36,2019-07-25,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,273667,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,22,21.0,28.0,3.0,36.0
31,2019-08-01,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,271358,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,23,22.0,36.0,3.0,36.0
29,2019-08-08,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,262268,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,24,23.0,31.0,3.0,36.0
28,2019-08-15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,260903,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,25,24.0,29.0,3.0,36.0
27,2019-08-22,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,254397,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,26,25.0,28.0,3.0,36.0
29,2019-08-29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,247815,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,27,26.0,27.0,3.0,36.0
29,2019-09-05,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,251764,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,28,27.0,29.0,3.0,36.0
20,2019-09-12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,308027,4VqTRBvYg0z8C4nsl4Hupy,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,29,28.0,29.0,3.0,36.0
21,2019-09-19,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,311872,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,30,29.0,20.0,3.0,36.0
22,2019-09-26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,299061,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,31,30.0,21.0,3.0,36.0
21,2019-10-03,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,295960,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,32,31.0,22.0,3.0,36.0
26,2019-10-10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,277216,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,33,32.0,21.0,3.0,36.0
31,2019-10-17,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,272383,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,34,33.0,26.0,3.0,36.0
38,2019-10-24,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,278685,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,35,34.0,31.0,3.0,38.0
44,2019-10-31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,254355,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,36,35.0,38.0,3.0,44.0
44,2019-11-07,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,253340,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,37,36.0,44.0,3.0,44.0
43,2019-11-14,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,252540,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,38,37.0,44.0,3.0,44.0
44,2019-11-21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,254908,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,39,38.0,43.0,3.0,44.0
46,2019-11-28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,257576,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,40,39.0,44.0,3.0,46.0
43,2019-12-05,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,272797,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,41,40.0,46.0,3.0,46.0
29,2019-12-12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,343863,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,42,41.0,43.0,3.0,46.0
26,2019-12-19,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,345559,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,43,42.0,29.0,3.0,46.0
26,2019-12-26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,373167,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,44,43.0,26.0,3.0,46.0
30,2020-01-02,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,384329,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,45,44.0,26.0,3.0,46.0
32,2020-01-09,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,381744,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,46,45.0,30.0,3.0,46.0
40,2020-01-16,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,364622,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,47,46.0,32.0,3.0,46.0
46,2020-01-23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,337934,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,48,47.0,40.0,3.0,46.0
45,2020-01-30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,350369,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,49,48.0,46.0,3.0,46.0
40,2020-02-06,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,352503,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,50,49.0,45.0,3.0,46.0
42,2020-02-13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,360664,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,51,50.0,40.0,3.0,46.0
43,2020-02-20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,347673,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,52,51.0,42.0,3.0,46.0
59,2020-02-27,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,305803,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,53,52.0,43.0,3.0,59.0
51,2020-03-05,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,319943,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,54,53.0,59.0,3.0,59.0
48,2020-03-12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,328941,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,55,54.0,51.0,3.0,59.0
47,2020-03-19,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,329060,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,56,55.0,48.0,3.0,59.0
49,2020-03-26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,298349,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,57,56.0,47.0,3.0,59.0
55,2020-04-02,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,287895,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,58,57.0,49.0,3.0,59.0
55,2020-04-09,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,277336,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,59,58.0,55.0,3.0,59.0
60,2020-04-16,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,278380,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,60,59.0,55.0,3.0,60.0
59,2020-04-23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,276874,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,61,60.0,60.0,3.0,60.0
58,2020-04-30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,262144,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,62,61.0,59.0,3.0,60.0
51,2020-05-07,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,268942,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,63,62.0,58.0,3.0,60.0
53,2020-05-14,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,261735,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,64,63.0,51.0,3.0,60.0
51,2020-05-21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,267165,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,65,64.0,53.0,3.0,60.0
53,2020-05-28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,267268,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-VersePost Malone,in,66,65.0,51.0,3.0,60.0
