chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
77,2021-08-19,Permission to Dance (Instrumental),BTS,15118,0h1bCFiGHWBB1Wq61W0wZj,Permission to Dance (Instrumental)BTS,kr,6,1.0,5.0,62.0,15,77,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
119,2021-08-26,Permission to Dance (Instrumental),BTS,11331,0h1bCFiGHWBB1Wq61W0wZj,Permission to Dance (Instrumental)BTS,kr,7,1.0,6.0,77.0,15,119,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
36,2021-07-29,Permission to Dance (R&B Remix),BTS,29367,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,1,1.0,,,36,36,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
42,2021-08-05,Permission to Dance (R&B Remix),BTS,26287,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,2,1.0,1.0,36.0,36,42,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
44,2021-08-12,Permission to Dance (R&B Remix),BTS,24368,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,3,1.0,2.0,42.0,36,44,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
47,2021-08-19,Permission to Dance (R&B Remix),BTS,23072,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,4,1.0,3.0,44.0,36,47,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
55,2021-08-26,Permission to Dance (R&B Remix),BTS,19001,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,5,1.0,4.0,47.0,36,55,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
89,2021-09-02,Permission to Dance (R&B Remix),BTS,15888,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,6,1.0,5.0,55.0,36,89,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
110,2021-09-09,Permission to Dance (R&B Remix),BTS,12775,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,7,1.0,6.0,89.0,36,110,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
149,2021-09-16,Permission to Dance (R&B Remix),BTS,10328,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,8,1.0,7.0,110.0,36,149,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
148,2021-09-30,Permission to Dance (R&B Remix),BTS,10108,2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix)BTS,kr,9,2.0,,,36,149,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
1,2021-07-15,Permission to Dance,BTS,332483,0LThjFY2iTtNdd4wviwVV2,Permission to DanceBTS,kr,1,1.0,,,1,1,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
1,2021-07-22,Permission to Dance,BTS,229869,0LThjFY2iTtNdd4wviwVV2,Permission to DanceBTS,kr,2,1.0,1.0,1.0,1,1,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
1,2021-07-29,Permission to Dance,BTS,186976,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,3,1.0,2.0,1.0,1,1,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
1,2021-08-05,Permission to Dance,BTS,155076,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,4,1.0,3.0,1.0,1,1,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
2,2021-08-12,Permission to Dance,BTS,130799,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,5,1.0,4.0,1.0,1,2,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
2,2021-08-19,Permission to Dance,BTS,118624,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,6,1.0,5.0,2.0,1,2,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
3,2021-08-26,Permission to Dance,BTS,100928,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,7,1.0,6.0,2.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
2,2021-09-02,Permission to Dance,BTS,101001,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,8,1.0,7.0,3.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
2,2021-09-09,Permission to Dance,BTS,83718,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,9,1.0,8.0,2.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
2,2021-09-16,Permission to Dance,BTS,73017,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,10,1.0,9.0,2.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
2,2021-09-23,Permission to Dance,BTS,64081,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,11,1.0,10.0,2.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
3,2021-09-30,Permission to Dance,BTS,76305,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,12,1.0,11.0,2.0,1,3,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
4,2021-10-07,Permission to Dance,BTS,66018,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,13,1.0,12.0,3.0,1,4,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
4,2021-10-14,Permission to Dance,BTS,59298,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,14,1.0,13.0,4.0,1,4,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
6,2021-10-21,Permission to Dance,BTS,54309,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,15,1.0,14.0,4.0,1,6,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
7,2021-10-28,Permission to Dance,BTS,56936,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,16,1.0,15.0,6.0,1,7,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
8,2021-11-04,Permission to Dance,BTS,55148,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,17,1.0,16.0,7.0,1,8,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
9,2021-11-11,Permission to Dance,BTS,52789,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,18,1.0,17.0,8.0,1,9,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-11
12,2021-11-18,Permission to Dance,BTS,48564,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,19,1.0,18.0,9.0,1,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-18
14,2021-11-25,Permission to Dance,BTS,47172,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,20,1.0,19.0,12.0,1,14,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-25
13,2021-12-02,Permission to Dance,BTS,46575,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,21,1.0,20.0,14.0,1,14,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-02
12,2021-12-09,Permission to Dance,BTS,46929,5eXBXreN3d1zdj6Sa8dS0u,Permission to DanceBTS,kr,22,1.0,21.0,13.0,1,14,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
186,2021-02-18,Photograph,Ed Sheeran,6743,6fxVffaTuwjgEk5h9QyRjy,PhotographEd Sheeran,kr,1,1.0,,,186,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
196,2021-03-04,Photograph,Ed Sheeran,6288,6fxVffaTuwjgEk5h9QyRjy,PhotographEd Sheeran,kr,2,2.0,,,186,196,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
76,2021-02-04,Pied Piper,BTS,13174,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,1,1.0,,,76,76,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
141,2021-02-11,Pied Piper,BTS,12900,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,2,1.0,1.0,76.0,76,141,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
197,2021-06-03,Pied Piper,BTS,8807,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,3,2.0,,,76,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
194,2021-06-10,Pied Piper,BTS,9360,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,4,2.0,1.0,197.0,76,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
198,2021-06-17,Pied Piper,BTS,9219,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,5,2.0,2.0,194.0,76,198,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
179,2021-06-24,Pied Piper,BTS,10229,0ffweDHrg4bZqdG4IfGYuo,Pied PiperBTS,kr,6,2.0,3.0,198.0,76,198,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
117,2021-10-28,Pilot,NCT 127,11539,5JelBxGOmT607wiyQG6fxK,PilotNCT 127,kr,1,1.0,,,117,117,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
199,2021-11-04,Pilot,NCT 127,8905,5JelBxGOmT607wiyQG6fxK,PilotNCT 127,kr,2,1.0,1.0,117.0,117,199,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
95,2021-09-09,Pipe Down,Drake,13900,11pEKMLmavDu8fxOB5QjbQ,Pipe DownDrake,kr,1,1.0,,,95,95,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
106,2021-05-06,Plain Jane,The Black Skirts,11233,6WY1LezPoU52ucPRuabple,Plain JaneThe Black Skirts,kr,1,1.0,,,106,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
98,2021-10-07,Play,ASH ISLAND,12644,12FGJeMWeTVRjK31NIUIMQ,PlayASH ISLAND,kr,1,1.0,,,98,98,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
84,2021-10-14,Play,ASH ISLAND,12850,12FGJeMWeTVRjK31NIUIMQ,PlayASH ISLAND,kr,2,1.0,1.0,98.0,84,98,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
138,2021-10-21,Play,ASH ISLAND,10079,12FGJeMWeTVRjK31NIUIMQ,PlayASH ISLAND,kr,3,1.0,2.0,84.0,84,138,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
101,2021-06-24,Pool Party (Feat. E-CHAN of DKB),Brave Girls,14723,2avJo0RwtC1zWiOx4CaGWG,Pool Party (Feat. E-CHAN of DKB)Brave Girls,kr,1,1.0,,,101,101,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
39,2021-08-19,Pose,Red Velvet,26147,6RTF5urAOB5C52nLxeRK5h,PoseRed Velvet,kr,1,1.0,,,39,39,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
44,2021-08-26,Pose,Red Velvet,22906,6RTF5urAOB5C52nLxeRK5h,PoseRed Velvet,kr,2,1.0,1.0,39.0,39,44,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
93,2021-09-02,Pose,Red Velvet,15319,6RTF5urAOB5C52nLxeRK5h,PoseRed Velvet,kr,3,1.0,2.0,44.0,39,93,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
157,2021-09-09,Pose,Red Velvet,10610,6RTF5urAOB5C52nLxeRK5h,PoseRed Velvet,kr,4,1.0,3.0,93.0,39,157,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
88,2021-10-14,Prada (feat. Lil Tecca),24kGoldn,12644,4wuMS7NGVbU7hdu94K5icd,Prada (feat. Lil Tecca)24kGoldn,kr,1,1.0,,,88,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
26,2021-09-02,Praise God,Kanye West,30197,0Zm7NKJgoKY6ZWwtoEUILK,Praise GodKanye West,kr,1,1.0,,,26,26,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
63,2021-09-09,Praise God,Kanye West,17863,0Zm7NKJgoKY6ZWwtoEUILK,Praise GodKanye West,kr,2,1.0,1.0,26.0,26,63,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
179,2021-11-11,Praise God,Kanye West,9171,0WSEq9Ko4kFPt8yo3ICd6T,Praise GodKanye West,kr,3,2.0,,,26,179,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-11
184,2021-11-18,Praise God,Kanye West,9590,0WSEq9Ko4kFPt8yo3ICd6T,Praise GodKanye West,kr,4,2.0,1.0,179.0,26,184,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-18
75,2021-10-28,Present,Khalid,15116,6RBfz4bNLNzvt37HycN1Xf,PresentKhalid,kr,1,1.0,,,75,75,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
181,2021-11-04,Present,Khalid,9509,6RBfz4bNLNzvt37HycN1Xf,PresentKhalid,kr,2,1.0,1.0,75.0,75,181,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
48,2021-11-25,Press F5 (Feat. GRAY),"Geegooin, Anandelight, GRAY",22702,2GyBnXC1hlCtfD81JLw473,"Press F5 (Feat. GRAY)Geegooin, Anandelight, GRAY",kr,1,1.0,,,48,48,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-25
70,2021-12-02,Press F5 (Feat. GRAY),"Geegooin, Anandelight, GRAY",18324,2GyBnXC1hlCtfD81JLw473,"Press F5 (Feat. GRAY)Geegooin, Anandelight, GRAY",kr,2,1.0,1.0,48.0,48,70,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-02
176,2021-12-09,Press F5 (Feat. GRAY),"Geegooin, Anandelight, GRAY",10918,2GyBnXC1hlCtfD81JLw473,"Press F5 (Feat. GRAY)Geegooin, Anandelight, GRAY",kr,3,1.0,2.0,70.0,48,176,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
156,2021-08-05,Pretty Savage - JP Ver.,BLACKPINK,10852,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,1,1.0,,,156,156,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
163,2021-08-12,Pretty Savage - JP Ver.,BLACKPINK,10245,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,2,1.0,1.0,156.0,156,163,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
186,2021-08-19,Pretty Savage - JP Ver.,BLACKPINK,9466,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,3,1.0,2.0,163.0,156,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
138,2021-09-09,Pretty Savage - JP Ver.,BLACKPINK,11642,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,4,2.0,,,138,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
105,2021-09-16,Pretty Savage - JP Ver.,BLACKPINK,12995,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,5,2.0,1.0,138.0,105,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
140,2021-09-23,Pretty Savage - JP Ver.,BLACKPINK,10473,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,6,2.0,2.0,105.0,105,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
137,2021-09-30,Pretty Savage - JP Ver.,BLACKPINK,10380,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,7,2.0,3.0,140.0,105,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
134,2021-10-07,Pretty Savage - JP Ver.,BLACKPINK,10165,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,8,2.0,4.0,137.0,105,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
165,2021-10-14,Pretty Savage - JP Ver.,BLACKPINK,9229,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,9,2.0,5.0,134.0,105,186,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
191,2021-10-21,Pretty Savage - JP Ver.,BLACKPINK,8504,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.BLACKPINK,kr,10,2.0,6.0,165.0,105,191,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
30,2021-02-04,Pretty Savage,BLACKPINK,18495,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,1,1.0,,,30,30,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
25,2021-02-11,Pretty Savage,BLACKPINK,26805,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,2,1.0,1.0,30.0,25,30,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
35,2021-02-18,Pretty Savage,BLACKPINK,13681,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,3,1.0,2.0,25.0,25,35,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
48,2021-02-25,Pretty Savage,BLACKPINK,12796,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,4,1.0,3.0,35.0,25,48,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
57,2021-03-04,Pretty Savage,BLACKPINK,11320,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,5,1.0,4.0,48.0,25,57,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
61,2021-03-11,Pretty Savage,BLACKPINK,11296,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,6,1.0,5.0,57.0,25,61,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-11
60,2021-03-18,Pretty Savage,BLACKPINK,12437,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,7,1.0,6.0,61.0,25,61,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-18
78,2021-03-25,Pretty Savage,BLACKPINK,12093,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,8,1.0,7.0,60.0,25,78,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
114,2021-04-01,Pretty Savage,BLACKPINK,10697,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,9,1.0,8.0,78.0,25,114,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
112,2021-04-08,Pretty Savage,BLACKPINK,11153,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,10,1.0,9.0,114.0,25,114,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
115,2021-04-15,Pretty Savage,BLACKPINK,10991,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,11,1.0,10.0,112.0,25,115,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-15
107,2021-04-22,Pretty Savage,BLACKPINK,11722,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,12,1.0,11.0,115.0,25,115,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-22
100,2021-04-29,Pretty Savage,BLACKPINK,11583,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,13,1.0,12.0,107.0,25,115,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
118,2021-05-06,Pretty Savage,BLACKPINK,10761,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,14,1.0,13.0,100.0,25,118,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
122,2021-05-13,Pretty Savage,BLACKPINK,10386,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,15,1.0,14.0,118.0,25,122,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
124,2021-05-20,Pretty Savage,BLACKPINK,10219,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,16,1.0,15.0,122.0,25,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
114,2021-05-27,Pretty Savage,BLACKPINK,11636,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,17,1.0,16.0,124.0,25,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
123,2021-06-03,Pretty Savage,BLACKPINK,11517,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,18,1.0,17.0,114.0,25,124,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
127,2021-06-10,Pretty Savage,BLACKPINK,12093,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,19,1.0,18.0,123.0,25,127,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
129,2021-06-17,Pretty Savage,BLACKPINK,11369,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,20,1.0,19.0,127.0,25,129,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
139,2021-06-24,Pretty Savage,BLACKPINK,11501,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,21,1.0,20.0,129.0,25,139,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
169,2021-07-01,Pretty Savage,BLACKPINK,11399,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,22,1.0,21.0,139.0,25,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
156,2021-07-08,Pretty Savage,BLACKPINK,11208,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,23,1.0,22.0,169.0,25,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
145,2021-07-15,Pretty Savage,BLACKPINK,11727,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,24,1.0,23.0,156.0,25,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
143,2021-07-22,Pretty Savage,BLACKPINK,11617,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,25,1.0,24.0,145.0,25,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
168,2021-07-29,Pretty Savage,BLACKPINK,10559,1XnpzbOGptRwfJhZgLbmSr,Pretty SavageBLACKPINK,kr,26,1.0,25.0,143.0,25,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
169,2021-02-04,Prisoner (feat. Dua Lipa),Miley Cyrus,8764,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,1,1.0,,,169,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
99,2021-02-11,Prisoner (feat. Dua Lipa),Miley Cyrus,15225,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,2,1.0,1.0,169.0,99,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
53,2021-02-18,Prisoner (feat. Dua Lipa),Miley Cyrus,12144,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,3,1.0,2.0,99.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
71,2021-02-25,Prisoner (feat. Dua Lipa),Miley Cyrus,11194,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,4,1.0,3.0,53.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
79,2021-03-04,Prisoner (feat. Dua Lipa),Miley Cyrus,9817,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,5,1.0,4.0,71.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
82,2021-03-11,Prisoner (feat. Dua Lipa),Miley Cyrus,9840,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,6,1.0,5.0,79.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-11
103,2021-03-18,Prisoner (feat. Dua Lipa),Miley Cyrus,9697,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,7,1.0,6.0,82.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-18
140,2021-03-25,Prisoner (feat. Dua Lipa),Miley Cyrus,9133,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,8,1.0,7.0,103.0,53,169,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
170,2021-04-01,Prisoner (feat. Dua Lipa),Miley Cyrus,8358,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,9,1.0,8.0,140.0,53,170,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
178,2021-04-08,Prisoner (feat. Dua Lipa),Miley Cyrus,8282,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,kr,10,1.0,9.0,170.0,53,178,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
90,2021-04-01,Privacy,BAEKHYUN,12678,4WxthDZgaQqmj5tIuneDNX,PrivacyBAEKHYUN,kr,1,1.0,,,90,90,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
123,2021-04-08,Privacy,BAEKHYUN,10484,4WxthDZgaQqmj5tIuneDNX,PrivacyBAEKHYUN,kr,2,1.0,1.0,90.0,90,123,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
77,2021-09-23,Promise You,NCT 127,15037,5LuX3XQmdRG327lafv1p50,Promise YouNCT 127,kr,1,1.0,,,77,77,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
40,2021-02-04,Psycho,Red Velvet,17004,3CYH422oy1cZNoo0GTG1TK,PsychoRed Velvet,kr,1,1.0,,,40,40,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
29,2021-02-11,Psycho,Red Velvet,24230,3CYH422oy1cZNoo0GTG1TK,PsychoRed Velvet,kr,2,1.0,1.0,40.0,29,40,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
58,2021-02-18,Psycho,Red Velvet,12079,3CYH422oy1cZNoo0GTG1TK,PsychoRed Velvet,kr,3,1.0,2.0,29.0,29,58,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
62,2021-02-25,Psycho,Red Velvet,11616,3CYH422oy1cZNoo0GTG1TK,PsychoRed Velvet,kr,4,1.0,3.0,58.0,29,62,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
69,2021-03-04,Psycho,Red Velvet,10642,3CYH422oy1cZNoo0GTG1TK,PsychoRed Velvet,kr,5,1.0,4.0,62.0,29,69,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
